48,46,28,26,47,27,14,13,52,11,51,12,25,4,6,24,5,15,43,33,45,19,41,8,10,9,35,38,40,37,39,34,32,36,49,1,22,18,3,17,31,21,42,7,2,30,23,20,29,50,16,44,48
48,46,28,26,47,27,14,13,52,11,51,12,25,4,6,24,5,15,43,33,45,19,41,8,10,9,35,38,40,37,39,34,32,36,49,1,22,18,3,17,31,21,42,7,2,30,23,20,29,50,16,44,48
48,46,28,26,47,27,14,13,52,50,29,20,23,30,2,7,42,21,31,17,3,18,22,1,49,36,32,34,39,37,40,38,35,9,10,8,41,19,45,33,43,15,5,24,6,4,25,12,51,11,16,44,48
48,46,28,26,47,27,14,13,52,50,29,20,23,30,2,7,42,21,31,17,3,18,11,51,12,25,4,6,24,5,15,43,33,45,19,41,8,10,9,35,38,40,37,39,34,32,36,49,1,22,16,44,48
48,46,28,26,47,27,14,13,52,50,29,20,23,30,2,7,42,21,31,17,3,18,11,51,12,25,4,6,24,5,15,43,33,45,19,41,8,10,9,35,38,40,37,39,34,32,36,49,1,22,16,44,48
48,46,28,26,47,27,14,13,52,50,29,20,23,30,2,7,42,21,31,17,3,18,11,51,12,25,4,6,24,5,15,43,33,45,19,41,40,38,35,9,10,8,37,39,34,32,36,49,1,22,16,44,48
48,46,28,26,47,27,14,13,52,50,29,20,23,30,2,7,42,21,31,17,3,18,11,51,12,25,4,6,24,5,15,43,33,45,19,41,40,38,35,9,10,8,37,39,34,32,36,49,1,22,16,44,48
48,46,28,26,47,27,14,13,52,50,29,20,23,30,2,7,42,21,31,17,3,18,11,51,12,25,4,6,24,5,15,43,33,45,19,41,40,38,35,9,10,8,37,39,34,32,36,49,1,22,16,44,48
48,46,28,26,47,27,14,13,52,50,29,20,23,30,2,7,42,21,31,17,3,18,11,51,12,25,4,6,24,5,15,43,33,45,19,41,40,38,35,9,10,8,37,39,34,32,36,49,1,22,16,44,48
48,46,28,26,47,27,14,13,52,50,29,20,23,30,2,7,42,21,31,17,3,18,11,51,12,25,4,6,24,5,15,43,33,45,19,41,40,38,35,9,10,8,37,39,34,32,36,49,1,22,16,44,48
48,46,28,26,47,27,14,13,52,50,29,20,23,30,2,7,42,21,31,17,3,18,11,51,12,25,4,6,24,5,15,43,33,45,19,41,40,38,35,9,10,8,37,39,34,32,36,49,1,22,16,44,48
29,50,52,13,14,27,47,26,28,46,48,20,23,30,2,7,42,21,31,17,3,18,11,51,12,25,4,6,24,5,15,43,33,45,19,41,40,38,35,9,10,8,37,39,34,32,36,49,1,22,16,44,29
29,50,52,13,14,27,47,26,28,46,48,20,23,30,2,7,42,21,31,25,12,51,11,18,3,17,4,6,24,5,15,43,33,45,19,41,40,38,35,9,10,8,37,39,34,32,36,49,1,22,16,44,29
29,50,52,13,14,27,47,26,28,46,48,20,23,30,2,7,42,21,31,25,12,51,11,18,3,17,4,6,24,5,15,43,33,45,19,41,40,38,35,9,10,8,37,39,34,32,36,49,1,22,16,44,29
39,37,8,10,9,35,38,40,41,19,45,33,43,15,5,24,6,4,17,3,18,11,51,12,25,31,21,42,7,2,30,23,20,48,46,28,26,47,27,14,13,52,50,29,34,32,36,49,1,22,16,44,39
39,37,8,10,9,35,38,40,41,19,45,33,43,15,5,24,6,4,17,3,18,11,51,12,25,31,49,36,32,34,29,50,52,13,14,27,47,26,28,46,48,20,23,30,2,7,42,21,1,22,16,44,39
39,37,8,10,9,35,38,40,41,19,45,33,43,15,5,24,6,4,17,3,18,11,51,12,25,31,49,48,46,28,26,47,27,14,13,52,50,29,34,32,36,20,23,30,2,7,42,21,1,22,16,44,39
39,37,8,10,9,50,52,13,14,27,47,26,28,46,48,49,31,25,12,51,11,18,3,17,4,6,24,5,15,43,33,45,19,41,40,38,35,29,34,32,36,20,23,30,2,7,42,21,1,22,16,44,39
39,37,8,6,4,17,3,18,11,51,12,25,31,49,48,46,28,26,47,27,14,13,52,50,9,10,24,5,15,43,33,45,19,41,40,38,35,29,34,32,36,20,23,30,2,7,42,21,1,22,16,44,39
39,37,8,6,4,17,3,18,11,51,12,25,31,49,48,46,28,26,47,27,14,13,52,50,9,10,24,5,15,43,33,45,19,41,40,38,35,29,34,32,36,20,23,30,2,7,42,21,1,22,16,44,39
39,37,8,6,4,17,3,18,11,51,12,25,31,49,48,46,28,26,47,27,14,13,52,50,9,10,24,5,15,43,33,45,19,41,40,38,35,29,34,32,36,20,23,30,2,7,42,21,1,22,16,44,39
39,36,32,34,29,35,38,40,41,19,45,33,43,15,5,24,10,9,50,52,13,14,27,47,26,28,46,48,49,31,25,12,51,11,18,3,17,4,6,8,37,20,23,30,2,7,42,21,1,22,16,44,39
39,36,32,34,29,35,38,40,41,19,45,33,43,15,5,25,31,49,48,46,28,26,47,27,14,13,52,50,9,10,24,12,51,11,18,3,17,4,6,8,37,20,23,30,2,7,42,21,1,22,16,44,39
39,36,32,34,29,35,38,40,41,19,45,33,43,15,5,25,31,49,48,46,28,26,47,27,14,13,52,50,9,10,24,12,51,11,18,3,17,4,6,8,37,20,23,30,2,7,42,21,1,22,16,44,39
39,36,32,34,29,35,38,40,41,19,45,33,43,15,5,25,31,49,48,46,28,26,47,27,14,13,52,50,9,10,24,12,51,11,18,3,17,4,6,8,37,20,23,30,2,7,42,21,1,22,16,44,39
39,36,32,34,29,35,38,40,41,19,45,44,16,22,1,21,42,7,2,30,23,20,37,8,6,4,17,3,18,11,51,12,24,10,9,50,52,13,14,27,47,26,28,46,48,49,31,25,5,15,43,33,39
39,36,32,34,28,26,47,27,14,13,52,50,9,10,24,12,51,11,18,3,17,4,6,8,37,20,23,30,2,7,42,21,1,22,16,44,45,19,41,40,38,35,29,46,48,49,31,25,5,15,43,33,39
39,36,42,7,2,30,23,20,37,8,6,4,17,3,18,11,51,12,24,10,9,50,52,13,14,27,47,26,28,34,32,21,1,22,16,44,45,19,41,40,38,35,29,46,48,49,31,25,5,15,43,33,39
39,36,42,7,2,30,23,20,37,8,6,4,17,3,18,11,51,12,24,10,9,50,31,49,48,46,29,35,38,40,41,19,45,44,16,22,1,21,32,34,28,26,47,27,14,13,52,25,5,15,43,33,39
39,36,52,13,14,27,47,26,28,34,32,21,1,22,16,44,45,19,41,40,38,35,29,46,48,49,31,50,9,10,24,12,51,11,18,3,17,4,6,8,37,20,23,30,2,7,42,25,5,15,43,33,39
39,36,52,13,14,27,47,26,28,34,32,21,1,22,16,44,45,19,41,40,38,35,29,46,48,49,31,50,9,10,24,12,51,11,18,3,17,4,6,8,37,20,23,30,2,7,42,25,5,15,43,33,39
39,36,8,6,4,17,3,18,11,51,12,24,10,9,50,31,49,48,46,29,35,38,40,41,19,45,44,16,22,1,21,32,34,28,26,47,27,14,13,52,37,20,23,30,2,7,42,25,5,15,43,33,39
39,36,8,33,43,15,5,25,42,7,2,30,23,20,37,52,13,14,27,47,26,28,34,32,21,1,22,16,44,45,19,41,40,38,35,29,46,48,49,31,50,9,10,24,12,51,11,18,3,17,4,6,39
50,31,49,48,46,29,35,38,40,41,19,45,44,16,22,1,21,32,34,28,26,47,27,14,13,52,37,20,23,30,2,7,42,25,5,15,43,33,8,36,39,9,10,24,12,51,11,18,3,17,4,6,50
50,31,49,48,46,29,35,38,40,41,19,45,44,16,22,1,21,32,34,28,26,47,27,14,13,52,37,20,23,30,2,7,17,3,18,11,51,12,24,10,9,39,36,8,33,43,15,5,25,42,4,6,50
50,31,49,48,46,29,35,38,40,25,5,15,43,33,8,36,39,9,10,24,12,51,11,18,3,17,7,2,30,23,20,37,52,13,14,27,47,26,28,34,32,21,1,22,16,44,45,19,41,42,4,6,50
50,31,49,48,46,29,35,38,40,25,5,15,43,33,8,36,39,9,10,24,12,51,11,18,3,17,7,2,30,23,20,37,52,13,14,27,47,26,28,34,32,21,1,22,16,44,45,19,41,42,4,6,50
50,31,49,48,6,4,42,41,19,45,44,16,22,1,21,32,34,28,26,47,27,14,13,52,37,20,23,30,2,7,17,3,18,11,51,12,24,10,9,39,36,8,33,43,15,5,25,40,38,35,29,46,50
50,31,49,48,6,4,42,41,19,45,44,16,22,1,21,32,34,46,29,35,38,40,25,5,15,43,33,8,36,39,9,10,24,12,51,11,18,3,17,7,2,30,23,20,37,52,13,14,27,47,26,28,50
50,27,14,13,52,37,20,23,30,2,7,17,3,18,11,51,12,24,10,9,39,36,8,33,43,15,5,25,40,38,35,29,46,34,32,21,1,22,16,44,45,19,41,42,4,6,48,49,31,47,26,28,50
50,27,14,13,52,37,20,23,30,2,7,17,3,18,11,51,12,24,10,9,33,8,36,39,43,15,5,25,40,38,35,29,46,34,32,21,1,22,16,44,45,19,41,42,4,6,48,49,31,47,26,28,50
50,27,14,13,52,37,20,23,30,2,7,17,3,18,11,51,12,24,10,9,33,8,36,39,43,15,5,25,40,38,35,1,21,32,34,46,29,22,16,44,45,19,41,42,4,6,48,49,31,47,26,28,50
29,46,34,32,21,1,35,38,40,25,5,15,43,39,36,8,33,9,10,24,12,51,11,18,3,17,7,2,30,23,20,37,52,13,14,27,50,22,16,44,45,19,41,42,4,6,48,49,31,47,26,28,29
29,46,34,32,21,1,35,38,40,25,5,15,43,39,36,8,33,9,10,24,12,51,11,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,27,14,13,52,37,20,23,30,2,7,17,3,18,28,29
29,46,34,32,21,1,35,38,37,52,13,14,27,50,22,16,44,45,19,41,42,4,6,48,49,31,47,26,11,51,12,24,10,9,33,8,36,39,43,15,5,25,40,20,23,30,2,7,17,3,18,28,29
29,46,34,32,21,1,35,36,8,33,9,10,24,12,51,11,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,27,14,13,52,37,38,39,43,15,5,25,40,20,23,30,2,7,17,3,18,28,29
29,46,34,32,21,1,35,36,8,33,9,10,24,12,51,11,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,27,14,13,52,37,38,39,43,15,5,25,40,20,23,30,2,7,17,3,18,28,29
29,46,34,32,21,1,35,36,8,33,9,10,24,12,51,11,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,27,14,13,52,37,38,39,43,15,5,25,40,20,23,30,2,7,17,3,18,28,29
29,46,34,32,21,1,35,36,8,33,9,10,24,12,51,11,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,27,14,13,52,37,38,39,43,15,5,25,40,20,23,30,2,7,17,3,18,28,29
29,46,34,32,21,1,35,36,8,33,9,10,24,12,51,11,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,27,14,13,52,37,38,39,43,15,5,25,40,20,23,30,2,7,17,3,18,28,29
29,46,26,11,51,12,24,10,9,33,8,36,35,1,21,32,34,47,31,49,48,6,4,42,41,19,45,44,16,22,50,27,14,13,52,37,38,39,43,15,5,25,40,20,23,30,2,7,17,3,18,28,29
29,46,26,11,51,12,24,10,9,33,8,36,35,1,21,32,34,47,31,49,48,6,4,42,41,19,45,44,16,22,50,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,11,51,12,24,10,9,33,8,36,35,1,21,32,34,47,31,49,48,6,4,42,41,19,45,44,16,22,50,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,11,51,12,24,10,9,33,8,36,35,1,21,32,34,47,31,49,48,6,4,42,41,19,45,44,16,22,50,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,11,51,12,24,10,9,33,8,36,50,22,16,44,45,19,41,42,4,6,48,49,31,47,34,32,21,1,35,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,11,51,12,24,10,9,33,8,36,50,22,16,44,45,19,41,42,4,6,48,49,31,47,34,32,21,1,35,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,11,51,12,24,10,9,33,8,36,50,22,16,44,45,19,41,42,4,6,48,49,31,47,34,32,21,1,35,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,11,51,12,24,10,9,33,8,36,50,22,16,44,45,19,41,42,4,6,48,49,31,47,34,32,21,1,35,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,11,51,12,24,10,9,33,8,36,50,22,16,44,45,19,41,42,4,6,48,49,31,47,34,32,21,1,35,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,11,51,12,33,9,10,24,8,36,50,22,16,44,45,19,41,42,4,6,48,49,31,47,34,32,21,1,35,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,36,8,24,10,9,33,12,51,11,34,32,21,1,35,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,36,8,24,10,9,33,12,51,11,34,32,21,1,35,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,36,8,24,10,9,33,12,51,11,34,32,21,1,35,27,14,13,52,37,38,39,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,36,8,24,10,9,39,38,37,52,13,14,27,35,1,21,32,34,11,51,12,33,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,36,8,24,10,9,39,38,37,52,13,14,27,35,1,21,32,34,11,51,12,33,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,47,31,49,48,6,4,42,41,19,45,44,16,22,50,36,8,24,10,9,39,38,37,52,13,14,27,35,1,21,32,34,11,51,12,33,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,47,31,49,19,41,42,4,6,48,45,44,16,22,50,36,8,24,10,9,39,38,37,52,13,14,27,35,1,21,32,34,11,51,12,33,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,47,31,49,19,41,42,4,6,48,45,44,16,22,50,36,8,24,10,9,39,38,37,52,13,14,27,35,1,21,32,34,11,51,12,33,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,47,31,49,19,41,42,4,6,48,45,44,16,22,50,36,8,24,10,9,39,38,37,52,13,14,27,35,1,21,32,34,11,51,12,33,43,15,5,25,40,20,7,2,30,23,17,3,18,28,29
29,46,26,47,31,49,19,41,42,4,6,48,45,44,16,22,50,36,8,24,10,9,2,7,20,40,25,5,15,43,33,12,51,11,34,32,21,1,35,27,14,13,52,37,38,39,30,23,17,3,18,28,29
29,1,21,32,34,11,51,12,33,43,15,5,25,40,20,7,2,9,10,24,8,36,50,22,16,44,45,48,6,4,42,41,19,49,31,47,26,46,35,27,14,13,52,37,38,39,30,23,17,3,18,28,29
29,1,21,32,34,11,51,12,33,43,15,5,25,40,20,7,2,9,10,24,8,36,50,22,16,44,45,48,23,30,39,38,37,52,13,14,27,35,46,26,47,31,49,19,41,42,4,6,17,3,18,28,29
29,1,21,32,34,11,51,12,33,43,15,5,25,40,20,7,2,9,10,24,8,36,50,22,16,44,45,48,23,30,39,38,37,52,13,14,27,35,46,26,47,31,49,19,41,18,3,17,6,4,42,28,29
29,1,21,32,34,11,51,12,33,43,15,5,25,40,20,7,2,9,10,24,8,36,50,22,16,44,45,48,23,30,39,38,37,52,13,14,27,35,46,26,47,31,49,19,41,18,3,17,6,4,42,28,29
29,1,41,19,49,31,47,26,46,35,27,14,13,52,37,38,39,30,23,48,45,44,16,22,50,36,8,24,10,9,2,7,20,40,25,5,15,43,33,12,51,11,34,32,21,18,3,17,6,4,42,28,29
29,1,41,19,49,31,47,26,46,35,27,14,13,52,37,38,39,30,23,48,45,44,16,22,50,36,8,24,10,9,2,7,20,40,25,5,15,43,33,12,51,11,34,32,21,17,3,18,6,4,42,28,29
11,51,12,33,43,15,5,25,40,20,7,2,9,10,24,8,36,50,22,16,44,45,48,23,30,39,38,37,52,13,14,27,35,46,26,47,31,49,19,41,1,29,34,32,21,17,3,18,6,4,42,28,11
46,35,27,14,13,52,37,38,39,30,23,48,45,44,16,22,50,36,8,24,10,9,2,7,20,40,25,5,15,43,33,12,51,11,26,47,31,49,19,41,1,29,34,32,21,17,3,18,6,4,42,28,46
46,18,3,17,21,32,34,29,1,41,19,49,31,47,26,11,51,12,33,43,15,5,25,40,20,7,2,9,10,24,8,36,50,22,16,44,45,48,23,30,39,38,37,52,13,14,27,35,6,4,42,28,46
46,18,3,17,21,32,34,29,1,41,19,49,31,47,26,11,51,12,33,43,15,5,25,40,20,7,2,9,10,24,8,36,50,22,16,44,45,48,23,30,39,38,37,52,13,14,27,35,6,4,42,28,46
46,18,3,17,21,32,34,29,1,41,19,49,31,47,26,11,51,12,33,43,15,22,50,36,8,24,10,9,2,7,20,40,25,5,16,44,45,48,23,30,39,38,37,52,13,14,27,35,6,4,42,28,46
46,18,3,17,21,32,34,29,1,41,19,49,31,47,26,11,51,12,33,43,15,22,50,8,36,24,10,9,2,7,20,40,25,5,16,44,45,48,23,30,39,38,37,52,13,14,27,35,6,4,42,28,46
46,18,3,17,21,32,34,29,1,41,19,49,31,47,26,11,51,12,33,43,15,22,50,8,36,24,10,9,2,7,20,40,25,5,16,44,45,48,23,30,39,38,37,52,13,14,27,35,6,4,42,28,46
46,18,3,17,21,32,35,27,14,13,52,37,38,39,30,23,48,45,44,16,5,25,40,20,7,2,9,10,24,36,8,50,22,15,43,33,12,51,11,26,47,31,49,19,41,1,29,34,6,4,42,28,46
46,18,40,25,5,16,44,45,48,23,30,39,38,37,52,13,14,27,35,32,21,17,3,20,7,2,9,10,24,36,8,50,22,15,43,33,12,51,11,26,47,31,49,19,41,1,29,34,6,4,42,28,46
46,18,40,25,5,16,44,45,48,23,30,39,38,37,52,13,14,27,35,32,21,17,3,20,7,2,9,10,24,36,8,50,22,15,43,33,12,51,11,26,47,31,49,19,41,1,29,34,6,4,42,28,46
46,18,40,25,5,16,44,45,48,23,30,39,38,37,52,13,14,27,35,32,21,17,3,20,7,2,9,10,24,36,8,50,22,15,43,33,12,51,11,26,47,31,49,19,41,1,29,34,6,4,42,28,46
46,18,40,25,5,16,44,45,48,23,30,39,38,37,29,1,41,19,49,31,47,26,11,51,12,33,43,15,22,50,8,36,24,10,9,2,7,20,3,17,21,32,35,27,14,13,52,34,6,4,42,28,46
46,20,7,2,9,10,24,36,8,50,22,15,43,33,12,51,11,26,47,31,49,19,41,1,29,37,38,39,30,23,48,45,44,16,5,25,40,18,3,17,21,32,35,27,14,13,52,34,6,4,42,28,46
46,20,7,2,9,10,24,36,8,50,22,15,43,33,12,51,11,26,47,31,49,19,41,1,18,40,25,5,16,44,45,48,23,30,39,38,37,29,3,17,21,32,35,27,14,13,52,34,6,4,42,28,46
46,20,7,2,9,10,24,36,8,50,22,15,43,33,12,51,11,26,47,31,49,19,41,1,18,40,25,5,16,44,45,48,23,30,39,38,37,29,3,17,21,32,35,27,14,13,52,34,6,4,42,28,46
34,52,13,14,27,35,32,21,17,3,29,37,38,39,30,23,48,45,44,16,5,25,40,18,1,41,19,49,31,47,26,11,51,12,33,43,15,22,50,8,36,24,10,9,2,7,20,46,6,4,42,28,34
34,52,13,14,27,35,32,21,17,3,29,37,38,39,30,23,48,45,44,16,5,25,40,18,1,41,19,49,31,47,26,11,51,12,33,43,15,22,50,8,36,24,10,9,2,7,20,46,6,4,42,28,34
34,43,33,12,51,11,26,47,31,49,19,41,1,18,40,25,5,16,44,45,48,23,30,39,38,37,29,3,17,21,32,35,27,14,13,52,15,22,50,8,36,24,10,9,2,7,20,46,6,4,42,28,34
34,43,33,12,28,42,4,6,46,20,7,2,9,10,24,36,8,50,22,15,52,13,14,27,35,32,21,17,3,29,37,38,39,30,23,48,45,44,16,5,25,40,18,1,41,19,49,31,47,26,11,51,34
34,43,33,12,28,42,4,6,46,20,7,2,9,10,24,36,8,50,22,15,52,13,14,27,35,32,21,17,3,29,37,38,39,30,23,48,45,44,16,5,25,40,18,1,41,19,49,31,47,26,11,51,34
34,43,33,12,28,42,4,6,46,20,7,2,9,10,24,36,8,50,22,15,52,13,14,27,35,32,21,17,3,29,37,38,39,30,23,48,45,44,16,5,25,40,18,1,41,19,49,31,47,26,11,51,34
34,43,33,12,28,42,4,6,46,20,7,2,9,10,24,36,8,50,22,15,52,13,14,27,35,32,21,17,3,29,30,39,38,37,23,48,45,44,16,5,25,40,18,1,41,19,49,31,47,26,11,51,34
34,43,33,12,28,42,31,49,19,41,1,18,40,25,5,16,44,45,48,23,37,38,39,30,29,3,17,21,32,35,27,14,13,52,15,22,50,8,36,24,10,9,2,7,20,46,6,4,47,26,11,51,34
34,43,33,12,28,42,31,49,19,41,1,18,40,25,5,16,44,45,48,23,37,38,39,30,29,3,17,21,32,35,27,14,13,52,15,22,50,8,36,24,10,9,2,7,20,46,6,4,47,26,11,51,34
34,43,33,12,28,42,31,49,19,41,1,15,52,13,14,27,35,32,21,17,3,29,30,39,38,37,23,48,45,44,16,5,25,40,18,22,50,8,36,24,10,9,2,7,20,46,6,4,47,26,11,51,34
34,43,33,12,28,42,31,49,19,41,1,15,52,13,14,27,35,32,21,17,3,29,30,39,38,37,23,48,45,44,16,5,25,40,18,22,50,8,36,24,10,9,2,7,20,46,6,4,47,26,11,51,34
34,43,33,12,28,42,31,49,19,41,1,15,52,13,14,27,35,32,21,17,3,29,30,39,38,37,23,48,45,44,16,5,25,40,18,22,50,8,36,24,10,9,2,7,20,46,6,4,47,26,11,51,34
34,43,33,12,28,42,31,49,19,41,1,15,52,13,14,27,35,32,21,17,3,29,30,39,38,20,7,2,9,10,24,36,8,50,22,18,40,25,5,16,44,45,48,23,37,46,6,4,47,26,11,51,34
34,43,33,12,28,42,31,49,19,41,1,15,52,13,14,27,35,32,21,17,3,29,30,39,38,20,7,2,9,10,24,36,8,50,22,18,40,25,5,16,44,45,48,23,37,46,6,4,47,26,11,51,34
18,22,50,8,36,24,10,9,2,7,20,38,39,30,29,3,17,21,32,35,27,14,13,52,15,1,41,19,49,31,42,28,12,33,43,34,40,25,5,16,44,45,48,23,37,46,6,4,47,26,11,51,18
18,22,50,8,36,24,10,9,2,7,20,38,39,30,29,3,17,21,32,35,27,14,13,52,15,1,41,19,49,31,42,28,12,33,43,34,40,25,5,16,44,45,48,23,37,46,6,4,47,26,11,51,18
29,30,39,38,20,7,2,9,10,24,36,8,50,22,18,3,17,21,32,35,27,14,13,52,15,1,41,19,49,31,42,28,12,33,43,34,40,25,5,16,44,45,48,23,37,46,6,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,12,28,42,31,49,19,41,1,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,6,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,12,28,42,31,49,19,41,1,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,6,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,12,28,42,31,49,19,41,1,46,37,23,48,45,44,16,5,25,40,34,50,22,18,3,17,21,32,35,27,14,13,52,15,6,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,12,28,42,31,49,19,41,1,46,37,23,48,45,44,16,5,25,40,34,50,22,18,3,17,21,32,35,27,14,13,52,15,6,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,6,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,1,41,19,49,31,42,28,12,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,6,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,1,41,19,49,31,42,28,12,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,6,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,1,41,19,49,31,42,28,12,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,6,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,1,41,19,49,31,42,28,12,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,6,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,1,41,19,49,31,42,28,12,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,6,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,1,41,19,49,31,42,28,12,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,6,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,1,41,19,49,31,42,28,12,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,8,43,33,6,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,1,41,19,49,31,42,28,12,4,47,26,11,51,29
29,30,39,38,20,7,2,9,10,24,36,42,31,49,19,41,1,46,37,23,48,45,44,16,5,25,40,34,50,22,18,3,17,21,32,35,27,14,13,52,15,6,33,43,8,28,12,4,47,26,11,51,29
29,30,39,51,11,26,47,4,12,28,8,43,33,6,15,52,13,14,27,35,32,21,17,3,18,22,50,34,40,25,5,16,44,45,48,23,37,46,1,41,19,49,31,42,36,24,10,9,2,7,20,38,29
